seq,result_timestamp_ns,latency_ns,user_id,score,label,label_valid,window_size_used,alpha_used,staleness_sec,occupancy_at_decision,is_burst_period
15111,227603383756791,38554875,252,0.95420421,0,0,256,0.15761051,0.26660499,0.50638199,0
15112,227603383758541,38556583,252,0.96963274,0,0,256,0.15761051,0.04499983,0.50638199,0
15113,227603383760250,38558291,252,0.96482054,0,0,256,0.15761051,0.17445663,0.50638199,0
15114,227603383761875,38559916,252,0.96584134,0,0,256,0.15761051,0.22705314,0.50638199,0
15115,227603383763541,38561625,252,0.95454256,0,0,256,0.15761051,0.266891,0.50638199,0
15116,227603383765250,38563291,252,0.96983038,0,0,256,0.15761051,0.17732739,0.50638199,0
15117,227603383766958,38564958,252,0.96505627,0,0,256,0.15761051,0.18158117,0.50638199,0
15118,227603383773166,38571208,252,0.96607791,0,0,256,0.15761051,0,0.50638199,0
15119,227603383774875,38572958,252,0.95486765,0,0,256,0.15761051,0,0.50638199,0
15120,227603383776625,38574666,252,0.97002137,0,0,256,0.15761051,0,0.50638199,0
15121,227603383778208,38576291,252,0.96528375,0,0,256,0.15761051,0.049262844,0.50638199,0
15122,227603383779916,38577958,252,0.96630588,0,0,256,0.15761051,0.29121101,0.50638199,0
15123,227603383781541,38579583,252,0.9551804,0,0,256,0.15761051,0.22017176,0.50638199,0
15124,227603383783208,38581291,252,0.97020611,0,0,256,0.15761051,0.06051432,0.50638199,0
15125,227603383785000,38583041,252,0.96550347,0,0,256,0.15761051,0,0.50638199,0
15126,227603383786583,38584583,252,0.96652578,0,0,256,0.15761051,0,0.50638199,0
15127,227603383788125,38586125,252,0.95548162,0,0,256,0.15761051,0.099326171,0.50638199,0
15128,227603383789750,38587791,252,0.97038495,0,0,256,0.15761051,0.24694307,0.50638199,0
15129,227603383791500,38589541,252,0.9657159,0,0,256,0.15761051,0,0.50638199,0
15130,227603383799375,38597416,252,0.96673812,0,0,256,0.15761051,0,0.50638199,0
15131,227603383801083,38599125,252,0.95577208,0,0,256,0.15761051,0.24381773,0.50638199,0
15132,227603383802791,38600875,252,0.97055822,0,0,256,0.15761051,0.26390451,0.50638199,0
15133,227603383804416,38602458,252,0.96592147,0,0,256,0.15761051,0.29016757,0.50638199,0
15134,227603383811500,38609500,252,0.96694337,0,0,256,0.15761051,0,0.50638199,0
15135,227603383813166,38611166,252,0.95605246,0,0,256,0.15761051,0,0.50638199,0
15136,227603383814708,38612750,252,0.97072621,0,0,256,0.15761051,0.052406479,0.50638199,0
15137,227603383816375,38614416,252,0.96612056,0,0,256,0.15761051,0.25728348,0.50638199,0
15138,227603383817958,38616000,252,0.96714194,0,0,256,0.15761051,0.20291464,0.50638199,0
15139,227603383819583,38617625,252,0.95632337,0,0,256,0.15761051,0.22386177,0.50638199,0
15140,227603383823291,38621333,252,0.9708892,0,0,256,0.15761051,0.1264993,0.50638199,0
15141,227603383825000,38623000,252,0.96631352,0,0,256,0.15761051,0.20038639,0.50638199,0
15142,227603383826583,38624625,252,0.96733421,0,0,256,0.15761051,0.027687427,0.50638199,0
15143,227603383828250,38626291,252,0.95658539,0,0,256,0.15761051,0.23346686,0.50638199,0
15144,227603383829916,38627958,252,0.9713409,0,0,256,0.16178696,0,0.50638199,0
15145,227603383831500,38629625,252,0.96666037,0,0,256,0.16178696,0.21225685,0.50638199,0
15146,227603383833250,38631250,252,0.96768133,0,0,256,0.16178696,0.27610826,0.50638199,0
15147,227603383834875,38632958,252,0.95670144,0,0,256,0.16178696,0.045764364,0.50638199,0
15148,227603383836625,38634666,252,0.97141584,0,0,256,0.16178696,0.21155784,0.50638199,0
15149,227603383838250,38636333,252,0.96676623,0,0,256,0.16178696,0.1080493,0.50638199,0
15150,227603383839916,38637958,252,0.96780018,0,0,256,0.16178696,0.27542457,0.50638199,0
15151,227603383841541,38639583,252,0.95688022,0,1,256,0.16178696,0,0.50638199,0
15152,227603383843125,38641166,252,0.9715262,1,1,256,0.16178696,0.17140546,0.50638199,0
15153,227603383844833,38642875,252,0.9669054,0,1,256,0.16178696,0.29375184,0.50638199,0
15154,227603383846500,38644541,252,0.96794507,0,1,256,0.16178696,0,0.50638199,0
15155,227603383848041,38646125,252,0.9570863,0,1,256,0.16178696,0.12702517,0.50638199,0
15156,227603383849708,38647750,252,0.97165206,1,1,256,0.16178696,0.28402245,0.50638199,0
15157,227603383851375,38649500,252,0.96705859,0,1,256,0.16178696,0.15112112,0.50638199,0
15158,227603383853125,38651166,252,0.96810032,0,1,256,0.16178696,0.11058568,0.50638199,0
15159,227603383854916,38653041,252,0.95730237,0,1,256,0.16178696,0.01425049,0.50638199,0
15160,227603383856625,38654666,252,0.97178367,1,1,256,0.16178696,0.21088359,0.50638199,0
15161,227603383858333,38656375,252,0.96721642,0,1,256,0.16178696,0.045570534,0.50638199,0
15162,227603383860000,38658041,252,0.96825839,0,1,256,0.16178696,0.21903878,0.50638199,0
15163,227603383861625,38659625,252,0.95752013,0,1,256,0.16178696,0.15950979,0.50638199,0
15164,227603383863291,38661333,252,0.97191634,1,1,256,0.16178696,0.27813315,0.50638199,0
15165,227603383864958,38667041,252,0.96737435,0,1,256,0.16178696,0,0.50638199,0
15166,227603383870791,38668833,252,0.96841563,0,1,256,0.16178696,0.095865466,0.50638199,0
15167,227603383872416,38670458,252,0.95773562,0,1,256,0.16178696,0.10077607,0.50638199,0
15168,227603383874041,38672083,252,0.97204781,1,1,256,0.16178696,0.17847204,0.50638199,0
15169,227603383875625,38673666,252,0.96753027,0,1,256,0.16178696,0.079050414,0.50638199,0
15170,227603383877291,38675291,252,0.96857037,0,1,256,0.16178696,0,0.50638199,0
15171,227603383878791,38676833,252,0.95794708,0,1,256,0.16178696,0,0.50638199,0
15172,227603383880291,38678333,252,0.97217708,1,1,256,0.16178696,0,0.50638199,0
15173,227603383881875,38679875,252,0.96768325,0,1,256,0.16178696,0.28642443,0.50638199,0
15174,227603383883500,38681541,252,0.9687219,0,1,256,0.16178696,0,0.50638199,0
15175,227603383885000,38683083,252,0.95815378,0,1,256,0.16178696,0.26806912,0.50638199,0
15176,227603383886833,38684875,252,0.97230372,1,1,256,0.16178696,0.096521683,0.50638199,0
15177,227603383888500,38686541,252,0.96783291,0,1,256,0.16178696,0.16370444,0.50638199,0
15178,227603383890166,38688166,252,0.96886996,0,1,256,0.16178696,0.20788521,0.50638199,0
15179,227603383891750,38689791,252,0.95835548,0,1,256,0.16178696,0.25174329,0.50638199,0
15180,227603383893416,38691458,252,0.97242756,1,1,256,0.16178696,0.13378187,0.50638199,0
15181,227603383895083,38693083,252,0.96797912,0,1,256,0.16178696,0,0.50638199,0
15182,227603383896625,38694666,252,0.96901447,0,1,256,0.16178696,0.10821985,0.50638199,0
15183,227603383898291,38696333,252,0.95855218,0,1,256,0.16178696,0.16704142,0.50638199,0
15184,227603383900000,38698083,252,0.97254861,1,1,256,0.16178696,0.083775803,0.50638199,0
15185,227603383901750,38699791,252,0.96812193,0,1,256,0.16178696,0.18373407,0.50638199,0
15186,227603383903416,38701458,252,0.96915554,0,1,256,0.16178696,0,0.50638199,0
15187,227603383918083,38716208,252,0.95874402,0,1,256,0.16178696,0.22234347,0.50638199,0
15188,227603383919875,38717916,252,0.97266692,1,1,256,0.16178696,0.28389844,0.50638199,0
15189,227603383921625,38719666,252,0.96826141,0,1,256,0.16178696,0.30919525,0.50638199,0
15190,227603383923375,38721416,252,0.96929322,0,1,256,0.16178696,0,0.50638199,0
15191,227603383924916,38722958,252,0.95893115,0,1,256,0.16178696,0.11261033,0.50638199,0
15192,227603383926583,38724625,252,0.97278256,1,1,256,0.16178696,0.192836,0.50638199,0
15193,227603383928250,38726291,252,0.96839769,0,1,256,0.16178696,0.22575386,0.50638199,0
15194,227603383929916,38727958,252,0.96942767,0,1,256,0.16178696,0.10956516,0.50638199,0
15195,227603383931625,38729625,252,0.95911377,0,1,256,0.16178696,0.079363905,0.50638199,0
15196,227603383933333,38731375,252,0.97289564,1,1,256,0.16178696,0,0.50638199,0
15197,227603383934916,38732958,252,0.96853088,0,1,256,0.16178696,0.12921633,0.50638199,0
15198,227603383936583,38734625,252,0.96955901,0,1,256,0.16178696,0.048359197,0.50638199,0
15199,227603383944583,38742625,252,0.95929205,0,1,256,0.16178696,0.096794531,0.50638199,0
15200,227603383946250,38744291,45,0.37947711,0,0,256,0.16178696,0,0.50638199,0
15201,227603383947875,38745916,45,0.47445155,0,0,256,0.16178696,0.051171035,0.50638199,0
15202,227603383949500,38747541,45,0.45523974,0,0,256,0.16178696,0.13165782,0.50638199,0
15203,227603383951208,38749250,45,0.80131431,0,0,256,0.16178696,0.017095372,0.50638199,0
15204,227603383952916,38750958,45,0.79261318,0,0,256,0.16178696,0.19816104,0.50638199,0
15205,227603383954541,38752583,45,0.81451718,0,0,256,0.16178696,0.14989012,0.50638199,0
15206,227603383956208,38754250,45,0.77517444,0,0,256,0.16178696,0.28778011,0.50638199,0
15207,227603383957875,38755916,45,0.9014463,0,0,256,0.16178696,0.27246872,0.50638199,0
15208,227603383959500,38757625,45,0.89086321,0,0,256,0.16178696,0.2177442,0.50638199,0
15209,227603383961208,38759250,45,0.89752787,0,0,256,0.16178696,0,0.50638199,0
15210,227603383962833,38760875,45,0.86693341,0,0,256,0.16178696,0.13331479,0.50638199,0
15211,227603383964416,38762458,45,0.93328393,0,0,256,0.16178696,0.096818484,0.50638199,0
15212,227603383966083,38764125,45,0.92339162,0,0,256,0.16178696,0.24181743,0.50638199,0
15213,227603383973791,38771833,45,0.92600262,0,0,256,0.16178696,0,0.50638199,0
15214,227603383975375,38773458,45,0.90092432,0,0,256,0.16178696,0.2138468,0.50638199,0
15215,227603383977083,38775125,45,0.94615356,0,0,256,0.16178696,0,0.50638199,0
15216,227603383978625,38776666,45,0.93709482,0,0,256,0.16178696,0.063040406,0.50638199,0
15217,227603383980291,38778333,45,0.93843633,0,0,256,0.16178696,0.20142673,0.50638199,0
15218,227603383981958,38779958,45,0.91652667,0,0,256,0.16178696,0.22119665,0.50638199,0
15219,227603383983583,38781625,45,0.95234673,0,0,256,0.16178696,0.24430838,0.50638199,0
15220,227603383985208,38783250,45,0.94393769,0,0,256,0.16178696,0.14521679,0.50638199,0
15221,227603383986791,38784833,45,0.94485726,0,0,256,0.16178696,0.2103889,0.50638199,0
15222,227603383988458,38786500,45,0.92491287,0,0,256,0.16178696,0.2366111,0.50638199,0
15223,227603383990041,38788083,45,0.95576043,0,0,256,0.16178696,0.10699102,0.50638199,0
15224,227603383991625,38789708,45,0.94784498,0,0,256,0.16178696,0.23470435,0.50638199,0
15225,227603383993333,38791375,45,0.94864215,0,0,256,0.16178696,0,0.50638199,0
15226,227603383994875,38793000,45,0.93002828,0,0,256,0.16178696,0.13219072,0.50638199,0
15227,227603383996625,38794666,45,0.95788184,0,0,256,0.16178696,0.20771943,0.50638199,0
15228,227603383998250,38796291,45,0.95035215,0,0,256,0.16178696,0.26951909,0.50638199,0
15229,227603383999916,38797958,45,0.95113911,0,0,256,0.16178696,0.036352325,0.50638199,0
15230,227603384001666,38799708,45,0.93349633,0,0,256,0.16178696,0.076536097,0.50638199,0
15231,227603384003291,38801333,45,0.95935063,0,0,256,0.16178696,0.13660738,0.50638199,0
15232,227603384004916,38802958,45,0.95213219,0,0,256,0.16178696,0,0.50638199,0
15233,227603384006375,38804416,45,0.95294907,0,0,256,0.16178696,0.21221261,0.50638199,0
15234,227603384008000,38806083,45,0.93605786,0,0,256,0.16178696,0.11519552,0.50638199,0
15235,227603384009708,38807750,45,0.96046398,0,0,256,0.16178696,0.303729,0.50638199,0
15236,227603384011375,38809416,45,0.95350345,0,0,256,0.16178696,0.21918789,0.50638199,0
15237,227603384013000,38811000,45,0.9543613,0,0,256,0.16178696,0.30893618,0.50638199,0
15238,227603384014625,38812666,45,0.93807776,0,0,256,0.16178696,0.087973416,0.50638199,0
15239,227603384016416,38814500,45,0.96136791,0,0,256,0.16178696,0.25375986,0.50638199,0
15240,227603384018166,38816208,45,0.95462566,0,0,256,0.16178696,0.083164528,0.50638199,0
15241,227603384019833,38817875,45,0.95552402,0,0,256,0.16178696,0.28780434,0.50638199,0
15242,227603384021416,38819458,45,0.93974787,0,0,256,0.16178696,0.047059722,0.50638199,0
15243,227603384023083,38821125,45,0.96213782,0,0,256,0.16178696,0.16817378,0.50638199,0
15244,227603384024708,38822750,45,0.95558347,0,0,256,0.16178696,0,0.50638199,0
15245,227603384026250,38824333,45,0.95651777,0,0,256,0.16178696,0.090640023,0.50638199,0
15246,227603384029708,38827750,45,0.94117548,0,0,256,0.16178696,0.10465003,0.50638199,0
15247,227603384031291,38829333,45,0.96281473,0,0,256,0.16178696,0.2036266,0.50638199,0
15248,227603384032958,38831000,45,0.95642446,0,0,256,0.16178696,0.1965639,0.50638199,0
15249,227603384034583,38832625,45,0.95738914,0,0,256,0.16178696,0.25753519,0.50638199,0
15250,227603384036166,38834166,45,0.94242461,0,0,256,0.16178696,0,0.50638199,0
15251,227603384037625,38835666,45,0.96342245,0,0,256,0.16178696,0.28528774,0.50638199,0
15252,227603384039250,38837333,45,0.95717712,0,0,256,0.16178696,0.11122642,0.50638199,0
15253,227603384040875,38838916,45,0.95816691,0,0,256,0.16178696,0.29679647,0.50638199,0
15254,227603384042500,38840541,45,0.94353591,0,0,256,0.16178696,0.21143353,0.50638199,0
15255,227603384044125,38842166,45,0.96397566,0,0,256,0.16178696,0.11356475,0.50638199,0
15256,227603384045708,38843708,45,0.9578597,0,0,256,0.16178696,0.2161774,0.50638199,0
15257,227603384047333,38845333,45,0.95886998,0,0,256,0.16178696,0,0.50638199,0
15258,227603384048875,38846916,45,0.94453681,0,0,256,0.16178696,0.25392053,0.50638199,0
15259,227603384050375,38848416,45,0.96448415,0,0,256,0.16178696,0.26655605,0.50638199,0
15260,227603384059458,38857541,45,0.95848467,0,0,256,0.16178696,0.2649152,0.50638199,0
15261,227603384061166,38859208,45,0.95951156,0,0,256,0.16178696,0.25088331,0.50638199,0
15262,227603384062750,38860791,45,0.94544679,0,0,256,0.16178696,0,0.50638199,0
15263,227603384064333,38862416,45,0.96495486,0,0,256,0.16178696,0.22180639,0.50638199,0
15264,227603384065958,38867458,45,0.95906105,0,0,256,0.16178696,0,0.50638199,0
15265,227603384073666,38871708,45,0.96010134,0,0,256,0.16178696,0,0.50638199,0
15266,227603384075208,38873208,45,0.94628037,0,0,256,0.16178696,0.16137257,0.50638199,0
15267,227603384076750,38874791,45,0.96539302,0,0,256,0.16178696,0.13264385,0.50638199,0
15268,227603384078375,38876375,45,0.95959571,0,0,256,0.16178696,0,0.50638199,0
15269,227603384079958,38877958,45,0.96064678,0,0,256,0.16178696,0.043252625,0.50638199,0
15270,227603384081500,38879583,45,0.94704872,0,0,256,0.16178696,0.2139321,0.50638199,0
15271,227603384083125,38881166,45,0.96580269,0,0,256,0.16178696,0.21734352,0.50638199,0
15272,227603384084750,38882750,45,0.96009402,0,0,256,0.16178696,0,0.50638199,0
15273,227603384086250,38884291,45,0.96115372,0,0,256,0.16178696,0,0.50638199,0
15274,227603384087791,38885833,45,0.94776065,0,0,256,0.16178696,0.018011179,0.50638199,0
15275,227603384089583,38887625,45,0.96618718,0,0,256,0.16178696,0.13616216,0.50638199,0
15276,227603384092916,38890958,45,0.96056036,0,0,256,0.16178696,0.19521576,0.50638199,0
15277,227603384094500,38892500,45,0.96162691,0,0,256,0.16178696,0.26077446,0.50638199,0
15278,227603384096041,38894041,45,0.9484233,0,0,256,0.16178696,0.25694087,0.50638199,0
15279,227603384097625,38895666,45,0.96654921,0,0,256,0.16178696,0.17095886,0.50638199,0
15280,227603384099250,38897333,45,0.96099831,0,0,256,0.16178696,0.18373525,0.50638199,0
15281,227603384100875,38898916,45,0.96207027,0,0,256,0.16178696,0.19945277,0.50638199,0
15282,227603384102500,38900541,45,0.94904258,0,0,256,0.16178696,0,0.50638199,0
15283,227603384103958,38902000,45,0.96689109,0,0,256,0.16178696,0.27644593,0.50638199,0
15284,227603384105583,38903625,45,0.96141092,0,0,256,0.16178696,0.226364,0.50638199,0
15285,227603384107250,38905291,45,0.96248706,0,0,256,0.16178696,0.030893534,0.50638199,0
15286,227603384108833,38906875,45,0.94962338,0,0,256,0.16178696,0,0.50638199,0
15287,227603384113458,38911500,45,0.96721479,0,0,256,0.16178696,0.2409139,0.50638199,0
15288,227603384115125,38913166,45,0.96180075,0,0,256,0.16178696,0.077507362,0.50638199,0
15289,227603384116750,38914791,45,0.96288007,0,0,256,0.16178696,0.18758236,0.50638199,0
15290,227603384118333,38916375,45,0.95016984,0,0,256,0.16178696,0.10793401,0.50638199,0
15291,227603384119958,38918000,45,0.96752199,0,0,256,0.16178696,0.2354617,0.50638199,0
15292,227603384121583,38919625,45,0.96216999,0,0,256,0.16178696,0,0.50638199,0
15293,227603384123083,38921125,45,0.96325165,0,0,256,0.16178696,0.059941512,0.50638199,0
15294,227603384124666,38922750,45,0.95068545,0,0,256,0.16178696,0.011914334,0.50638199,0
15295,227603384126333,38924375,45,0.96781417,0,0,256,0.16178696,0.051468249,0.50638199,0
15296,227603384127916,38925958,45,0.96252054,0,0,256,0.16178696,0.045411687,0.50638199,0
15297,227603384129500,38927541,45,0.96360383,0,0,256,0.16178696,0.26424953,0.50638199,0
15298,227603384131125,38929208,45,0.95117325,0,0,256,0.16178696,0,0.50638199,0
15299,227603384132666,38930666,45,0.96809261,0,0,256,0.16178696,0.082932912,0.50638199,0
15300,227603384134250,38932250,45,0.96285406,0,0,256,0.16178696,0.15857303,0.50638199,0
15301,227603384135791,38933833,45,0.96393839,0,0,256,0.16178696,0.15480375,0.50638199,0
15302,227603384137416,38935458,45,0.95163583,0,0,256,0.16178696,0.24390922,0.50638199,0
15303,227603384139041,38937083,45,0.96835845,0,0,256,0.16178696,0.28810132,0.50638199,0
15304,227603384140583,38938708,45,0.96317201,0,0,256,0.16178696,0,0.50638199,0
15305,227603384142166,38940208,45,0.96425687,0,0,256,0.16178696,0.092856802,0.50638199,0
15306,227603384143875,38941916,45,0.95207548,0,0,256,0.16178696,0.23330824,0.50638199,0
15307,227603384145500,38943583,45,0.96861269,0,0,256,0.16178696,0.13027509,0.50638199,0
15308,227603384151791,38949833,45,0.96347566,0,0,256,0.16178696,0.22441797,0.50638199,0
15309,227603384153458,38951500,45,0.96456062,0,0,256,0.16178696,0.21824995,0.50638199,0
15310,227603384155083,38953083,45,0.95249416,0,0,256,0.16178696,0.29006755,0.50638199,0
15311,227603384156666,38954708,45,0.96885621,0,0,256,0.16178696,0.27116075,0.50638199,0
15312,227603384158333,38956375,45,0.96376614,0,0,256,0.16178696,0.11809509,0.50638199,0
15313,227603384163833,38961875,45,0.96485083,0,0,256,0.16178696,0.029136907,0.50638199,0
15314,227603384165458,38963500,45,0.95289363,0,0,256,0.16178696,0.18807471,0.50638199,0
15315,227603384167041,38965083,45,0.96908982,0,0,256,0.16178696,0.10943577,0.50638199,0
15316,227603384168750,38966750,45,0.96404446,0,0,256,0.16178696,0,0.50638199,0
15317,227603384170208,38968250,45,0.96512858,0,0,256,0.16178696,0.12379558,0.50638199,0
15318,227603384171875,38969916,45,0.95327544,0,0,256,0.16178696,0.22776486,0.50638199,0
15319,227603384173625,38971750,45,0.96931422,0,0,256,0.16178696,0.17409217,0.50638199,0
15320,227603384175416,38973500,45,0.96431151,0,0,256,0.16178696,0.21310547,0.50638199,0
15321,227603384177041,38975083,45,0.96539478,0,0,256,0.16178696,0.13554744,0.50638199,0
15322,227603384178708,38976750,45,0.95364093,0,0,256,0.16178696,0,0.50638199,0
15323,227603384180208,38978250,45,0.96953005,0,0,256,0.16178696,0,0.50638199,0
15324,227603384181791,38979791,45,0.96456809,0,0,256,0.16178696,0.023042884,0.50638199,0
15325,227603384183458,38981541,45,0.96565029,0,0,256,0.16178696,0.2612657,0.50638199,0
15326,227603384185125,38983166,45,0.95399135,0,0,256,0.16178696,0.25573823,0.50638199,0
15327,227603384186750,38984791,45,0.96973789,0,0,256,0.16178696,0,0.50638199,0
15328,227603384188250,38986291,45,0.96481494,0,0,256,0.16178696,0.1822537,0.50638199,0
15329,227603384189833,38987875,45,0.96589587,0,0,256,0.16178696,0.28789589,0.50638199,0
15330,227603384191500,38989541,45,0.95432778,0,0,256,0.16178696,0,0.50638199,0
